Date,PortfolioValue,AAPL,TSLA,MSTR,GME,AMZN,MSFT,NVDA,META,UNH,V,JPM,IBKR,RBLX,DKNG,CELH,SOFI,HOOD,ABNB,PEP,COST,AMD,GOOG,MRK,CSCO,WMT,BA,C,DIS,CRM,AMGN,LOW,GS,WBA,PYPL,ADBE,NKE,ORCL,TXN,PFE,INTC,BKNG,GE,UPS,T,VRTX,MDT,CVX,ABBV,MCD,BLK,FDX,CAT,ZM,TEAM,DDOG,SHOP,LYFT,UBER,TWLO,DOCU,RIVN,F,GM,XOM,OXY,PSX,APA,WBD,SBUX,BK,MS,ETSY,PANW,ZS,ANET,LULU,DE,SPOT,CHTR,MAR,HON,NOW,ADP,TMO,AVGO,KLAC,MPC,DFS,MTCH,EBAY,ALGN,CRWD,DD,GLW,VRSK,ILMN,REGN,SWKS,FTNT,ROST,BBY,AES,DRI,ULTA,IDXX,APPF,INSM,FND,RUN,BL,FOUR,ESTC,NEOG,RGEN,VRT,MGNI,LMND,WOLF,XLF,XLK,XLY,XLE,XLV,XLI,XLB,XLU,XME,XOP,XRT,SPY,QQQ,IVV,VTI,IWM,DIA
2023-11-30,6389118.552315712,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.99%,0.00%,0.00%,0.00%,0.00%,18.12%,0.00%,0.00%,0.00%,0.00%,9.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.22%,0.00%,0.00%,0.00%,1.28%,4.79%,0.00%,0.00%,11.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.77%,0.00%,1.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,1.26%,0.00%,0.00%,0.00%,0.00%,0.00%,6.77%,0.00%,7.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.05%,0.00%,0.00%,0.09%,3.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-01,6428334.576793671,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.99%,0.00%,0.00%,0.00%,0.00%,17.85%,0.00%,0.00%,0.00%,0.00%,9.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.29%,4.71%,0.00%,0.00%,11.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.77%,0.00%,1.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.32%,0.00%,0.00%,0.00%,0.00%,0.00%,6.92%,0.00%,7.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.03%,0.00%,0.00%,0.09%,3.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-04,6433102.454794884,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.01%,0.00%,0.00%,0.00%,0.00%,17.83%,0.00%,0.00%,0.00%,0.00%,9.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.14%,0.00%,0.00%,0.00%,1.28%,4.70%,0.00%,0.00%,11.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.68%,0.00%,1.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,1.34%,0.00%,0.00%,0.00%,0.00%,0.00%,7.04%,0.00%,7.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.04%,0.00%,0.00%,0.09%,3.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-05,6444486.541414261,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.04%,0.00%,0.00%,0.00%,0.00%,17.96%,0.00%,0.00%,0.00%,0.00%,9.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.13%,0.00%,0.00%,0.00%,1.32%,4.74%,0.00%,0.00%,11.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.73%,0.00%,1.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.37%,0.00%,0.00%,0.00%,0.00%,0.00%,7.00%,0.00%,7.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.01%,0.00%,0.00%,0.09%,3.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-06,6417959.426854134,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.07%,0.00%,0.00%,0.00%,0.00%,17.84%,0.00%,0.00%,0.00%,0.00%,9.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.12%,0.00%,0.00%,0.00%,1.31%,4.75%,0.00%,0.00%,11.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.69%,0.00%,1.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,1.36%,0.00%,0.00%,0.00%,0.00%,0.00%,7.15%,0.00%,7.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.06%,0.00%,0.00%,0.09%,3.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-07,6451515.612151146,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.07%,0.00%,0.00%,0.00%,0.00%,17.63%,0.00%,0.00%,0.00%,0.00%,9.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.13%,0.00%,0.00%,0.00%,1.31%,4.73%,0.00%,0.00%,11.39%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.73%,0.00%,1.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,1.37%,0.00%,0.00%,0.00%,0.00%,0.00%,7.25%,0.00%,7.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.99%,0.00%,0.00%,0.09%,3.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-08,6469351.985479355,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.06%,0.00%,0.00%,0.00%,0.00%,17.40%,0.00%,0.00%,0.00%,0.00%,9.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.15%,0.00%,0.00%,0.00%,1.30%,4.67%,0.00%,0.00%,11.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.77%,0.00%,1.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.17%,0.00%,0.00%,0.00%,1.39%,0.00%,0.00%,0.00%,0.00%,0.00%,7.17%,0.00%,7.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.98%,0.00%,0.00%,0.09%,3.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-11,6507898.193744659,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.12%,0.00%,0.00%,0.00%,0.00%,17.34%,0.00%,0.00%,0.00%,0.00%,9.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,1.26%,4.72%,0.00%,0.00%,11.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.77%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.34%,0.00%,0.00%,0.00%,0.00%,0.00%,6.96%,0.00%,7.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.99%,0.00%,0.00%,0.09%,3.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-12,6552158.540343285,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.13%,0.00%,0.00%,0.00%,0.00%,17.24%,0.00%,0.00%,0.00%,0.00%,9.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.17%,0.00%,0.00%,0.00%,1.24%,4.71%,0.00%,0.00%,11.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.80%,0.00%,1.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.17%,0.00%,0.00%,0.00%,1.37%,0.00%,0.00%,0.00%,0.00%,0.00%,6.94%,0.00%,7.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.96%,0.00%,0.00%,0.09%,3.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-13,6687978.391624451,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.13%,0.00%,0.00%,0.00%,0.00%,17.19%,0.00%,0.00%,0.00%,0.00%,9.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,1.22%,5.23%,0.00%,0.00%,11.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.82%,0.00%,1.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.15%,0.00%,0.00%,0.00%,1.38%,0.00%,0.00%,0.00%,0.00%,0.00%,7.12%,0.00%,7.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.94%,0.00%,0.00%,0.09%,3.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-14,6674570.968473434,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.07%,0.00%,0.00%,0.00%,0.00%,17.01%,0.00%,0.00%,0.00%,0.00%,9.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.24%,5.26%,0.00%,0.00%,11.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.70%,0.00%,1.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,1.39%,0.00%,0.00%,0.00%,0.00%,0.00%,7.46%,0.00%,7.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.91%,0.00%,0.00%,0.09%,3.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-15,6695615.746319771,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.23%,0.00%,0.00%,0.00%,0.00%,17.02%,0.00%,0.00%,0.00%,0.00%,9.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.20%,0.00%,0.00%,0.00%,1.22%,5.29%,0.00%,0.00%,11.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.76%,0.00%,1.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.15%,0.00%,0.00%,0.00%,1.36%,0.00%,0.00%,0.00%,0.00%,0.00%,7.40%,0.00%,7.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.80%,0.00%,0.00%,0.08%,3.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-18,6730474.599274635,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.35%,0.00%,0.00%,0.00%,0.00%,17.18%,0.00%,0.00%,0.00%,0.00%,9.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.21%,5.19%,0.00%,0.00%,11.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.74%,0.00%,1.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,1.37%,0.00%,0.00%,0.00%,0.00%,0.00%,7.45%,0.00%,7.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.76%,0.00%,0.00%,0.08%,3.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-19,6786576.787698746,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.30%,0.00%,0.00%,0.00%,0.00%,17.10%,0.00%,0.00%,0.00%,0.00%,9.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,1.21%,5.13%,0.00%,0.00%,11.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.73%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,0.00%,0.00%,0.00%,1.38%,0.00%,0.00%,0.00%,0.00%,0.00%,7.59%,0.00%,7.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.75%,0.00%,0.00%,0.08%,3.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-20,6681107.392046928,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.26%,0.00%,0.00%,0.00%,0.00%,17.17%,0.00%,0.00%,0.00%,0.00%,9.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.00%,0.00%,1.22%,5.17%,0.00%,0.00%,11.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.71%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.15%,0.00%,0.00%,0.00%,1.33%,0.00%,0.00%,0.00%,0.00%,0.00%,7.63%,0.00%,7.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.76%,0.00%,0.00%,0.08%,3.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-21,6766185.43017292,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.23%,0.00%,0.00%,0.00%,0.00%,17.07%,0.00%,0.00%,0.00%,0.00%,9.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.21%,0.00%,0.00%,0.00%,1.21%,5.11%,0.00%,0.00%,11.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.66%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.14%,0.00%,0.00%,0.00%,1.39%,0.00%,0.00%,0.00%,0.00%,0.00%,7.80%,0.00%,7.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.75%,0.00%,0.00%,0.08%,3.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-22,6818497.855511665,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.24%,0.00%,0.00%,0.00%,0.00%,17.14%,0.00%,0.00%,0.00%,0.00%,9.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.22%,0.00%,0.00%,0.00%,1.20%,5.13%,0.00%,0.00%,11.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.39%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.63%,0.00%,1.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.13%,0.00%,0.00%,0.00%,1.41%,0.00%,0.00%,0.00%,0.00%,0.00%,7.72%,0.00%,7.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.72%,0.00%,0.00%,0.08%,3.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-26,6837964.244376183,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.24%,0.00%,0.00%,0.00%,0.00%,17.07%,0.00%,0.00%,0.00%,0.00%,9.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.28%,0.00%,0.00%,0.00%,1.20%,5.14%,0.00%,0.00%,11.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.64%,0.00%,1.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.14%,0.00%,0.00%,0.00%,1.46%,0.00%,0.00%,0.00%,0.00%,0.00%,7.66%,0.00%,7.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.72%,0.00%,0.00%,0.08%,3.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2023-12-27,6861413.377897263,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.28%,0.00%,0.00%,0.00%,0.00%,17.17%,0.00%,0.00%,0.00%,0.00%,9.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.28%,0.00%,0.00%,0.00%,1.20%,5.13%,0.00%,0.00%,11.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.60%,0.00%,1.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.13%,0.00%,0.00%,0.00%,1.48%,0.00%,0.00%,0.00%,0.00%,0.00%,7.64%,0.00%,7.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.73%,0.00%,0.00%,0.08%,3.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
